no	date	place	latitude	longitude	deep	mag	intensity	name
78	2011/04/03 10:54:09.2	福島県浜通り	37°05.6′N	140°48.5′E	6km	Ｍ4.1	３
79	2011/04/03 06:52:33.2	岩手県沖	39°30.5′N	142°52.8′E	21km	Ｍ4.4	１
80	2011/04/03 01:43:25.3	福島県浜通り	37°02.1′N	140°46.5′E	6km	Ｍ4.3	３
81	2011/04/03 00:02:46.5	三陸沖	39°04.6′N	143°14.9′E	14km	Ｍ4.8	１
82	2011/04/02 23:38:08.0	福島県浜通り	37°05.7′N	140°50.0′E	6km	Ｍ4.8	４
83	2011/04/02 21:25:19.9	茨城県沖	36°32.7′N	141°48.9′E	38km	Ｍ4.5	２
84	2011/04/02 19:22:54.5	茨城県北部	36°49.2′N	140°34.1′E	6km	Ｍ4.4	３
85	2011/04/02 18:05:09.0	福島県中通り	36°54.1′N	140°35.7′E	7km	Ｍ4.4	２
86	2011/04/02 16:55:53.6	茨城県南部	36°12.4′N	139°57.7′E	54km	Ｍ5.0	５弱
87	2011/04/02 14:32:53.0	岩手県沖	39°05.6′N	142°23.1′E	36km	Ｍ4.7	３
88	2011/04/02 14:08:01.1	茨城県沖	36°25.3′N	141°05.8′E	45km	Ｍ4.6	３
89	2011/04/02 13:08:07.3	宮城県沖	38°46.3′N	142°05.7′E	42km	Ｍ5.2	４
90	2011/04/02 04:59:49.6	宮城県沖	38°52.5′N	141°59.7′E	49km	Ｍ4.9	４
91	2011/04/02 03:45:28.7	福島県沖	36°51.0′N	141°05.6′E	49km	Ｍ4.0	２
92	2011/04/02 03:26:06.9	宮城県沖	38°59.1′N	142°22.2′E	33km	Ｍ4.0	１
93	2011/04/02 03:01:00.3	宮城県沖	38°22.8′N	142°05.0′E	36km	Ｍ4.1	２
94	2011/04/02 02:03:43.3	三陸沖	40°18.1′N	143°22.2′E	3km	Ｍ5.5	３
1	2011/04/01 23:44:32.5	茨城県沖	36°14.3′N	141°39.1′E	63km	Ｍ5.2	２
2	2011/04/01 22:30:26.5	宮城県沖	38°28.0′N	142°14.4′E	33km	Ｍ4.3	２
3	2011/04/01 21:16:08.4	宮城県沖	38°51.5′N	142°04.5′E	43km	Ｍ4.3	２
4	2011/04/01 21:15:02.3	福島県沖	36°39.8′N	142°07.5′E	23km	Ｍ4.9	２
5	2011/04/01 20:57:54.6	岩手県沖	39°20.1′N	142°09.9′E	45km	Ｍ6.0	４
