no	date	place	latitude	longitude	deep	mag	intensity	name
10	1923/09/02 19:13:10.5	千葉県北西部	35°38.5′N	140°18.5′E	0km	Ｍ4.5	１
11	1923/09/02 19:01:28.5	千葉県北西部	35°46.9′N	140°10.4′E	35km	Ｍ4.2	１
12	1923/09/02 18:48:41.8	千葉県東方沖	35°42.8′N	141°06.5′E	15km	Ｍ6.3	４
13	1923/09/02 18:26:51.3	千葉県東方沖	35°33.7′N	140°41.7′E	27km	Ｍ6.9	５
14	1923/09/02 16:28:57.5	千葉県北西部	35°40.4′N	140°11.7′E	0km	Ｍ4.5	１
15	1923/09/02 15:32:29.2	伊豆大島近海	34°54.7′N	139°26.1′E	9km	Ｍ5.0	１
16	1923/09/02 15:02:22.0	神奈川県西部	35°29.5′N	139°11.9′E	23km	Ｍ4.2	１
17	1923/09/02 14:49:10.4	東京都多摩東部	35°33.6′N	139°28.0′E	44km	Ｍ4.0	１
18	1923/09/02 14:23:34.9	伊豆大島近海	34°59.2′N	139°25.8′E	43km	Ｍ4.6	１
19	1923/09/02 14:10:14.8	千葉県北西部	35°31.1′N	140°05.7′E	43km	Ｍ5.9	３
20	1923/09/02 14:05:37.7	神奈川県西部	35°26.9′N	139°09.0′E	36km	Ｍ5.1	１
21	1923/09/02 13:48:04.4	千葉県北西部	35°40.6′N	140°02.2′E	54km	Ｍ5.5	１
22	1923/09/02 13:37:39.6	神奈川県西部	35°19.1′N	139°11.3′E	14km	Ｍ4.5	２
23	1923/09/02 13:27:21.3	山梨県東部・富士五湖	35°30.3′N	138°53.2′E	14km	Ｍ4.0	１
24	1923/09/02 13:04:28.7	千葉県北西部	35°25.9′N	140°11.6′E	75km	Ｍ4.2	１
25	1923/09/02 12:27:12.3	千葉県北東部	35°26.5′N	140°23.7′E	0km	Ｍ4.1	１
26	1923/09/02 12:07:39.4	相模湾	35°06.6′N	139°33.5′E	18km	Ｍ4.7	１
27	1923/09/02 11:46:38.7	千葉県南東沖	34°41.3′N	140°02.6′E	14km	Ｍ7.3	５
28	1923/09/02 11:04:50.1	茨城県南部	36°03.1′N	139°51.6′E	90km	Ｍ4.0	１
29	1923/09/02 10:13:16.0	千葉県北西部	35°19.8′N	140°08.2′E	15km	Ｍ4.4	１
30	1923/09/02 09:59:47.8	相模湾	35°12.3′N	139°14.8′E	43km	Ｍ5.3	３
31	1923/09/02 09:34:07.7	千葉県東方沖	35°41.7′N	141°10.8′E	45km	Ｍ4.8	１
32	1923/09/02 07:50:27.0	千葉県北西部	35°28.9′N	140°04.7′E	44km	Ｍ4.7	１
33	1923/09/02 07:43:39.1	山梨県東部・富士五湖	35°31.3′N	138°48.9′E	0km	Ｍ4.5	１
34	1923/09/02 07:14:45.6	神奈川県西部	35°23.0′N	139°12.0′E	14km	Ｍ4.3	１
